TSNE1,TSNE2,Cluster
83.51685,48.10668,2
83.6249,48.15071,2
83.3192,48.0072,2
-107.54876,-23.402004,1
47.764,90.26446,3
54.981194,75.595406,3
57.658993,75.48663,3
69.02053,34.143013,2
-37.209347,-9.601688,0
-21.956413,21.190348,1
-63.36956,100.92594,0
-47.08733,83.14474,3
-47.087227,83.145485,3
31.338453,-9.338891,1
-32.994522,-75.14115,1
-25.226336,-77.93724,1
-76.740234,-44.192513,1
-23.753489,-85.01533,1
-25.229218,-77.94443,1
-20.761915,-65.88741,1
48.1389,67.61518,3
41.936745,79.43808,3
38.69158,84.41307,3
99.18251,-22.498556,2
98.20901,-21.560585,2
97.87211,-22.533314,2
98.21512,-21.586006,2
78.59912,3.7146487,2
97.84586,-22.615982,2
94.77575,-19.80695,2
78.598915,3.714687,2
86.59906,-66.62345,1
106.69985,52.144653,2
-8.734747,-52.51441,1
-8.452094,-51.734035,1
-8.6209135,-52.507275,1
-12.233868,-51.906322,1
20.43448,69.49951,0
65.24271,73.07123,3
64.39742,70.743225,3
68.22204,74.48575,3
64.32198,70.399925,3
108.62181,56.577938,2
116.16625,63.676327,2
132.25569,0.9295347,2
132.57512,1.1424451,2
132.25569,0.9295347,2
109.54582,57.622738,2
132.25569,0.9295347,2
108.864815,56.902935,2
132.38434,1.0815873,2
107.640785,54.762566,2
116.1659,63.67557,2
132.56865,1.1421874,2
116.1669,63.67659,2
116.166595,63.67593,2
23.032328,-7.4510174,1
110.71255,60.247093,2
111.367905,59.58668,2
51.830364,-106.751076,1
56.593285,-104.109825,1
51.829556,-106.70341,1
69.31096,-96.0332,1
-21.602901,-116.83015,1
-20.157545,-114.90634,1
-102.76768,-44.899902,1
8.818943,-25.87494,1
-24.791811,-71.68685,1
41.732777,5.558564,3
62.541103,17.617989,3
68.820694,-20.864677,1
57.028778,3.7956123,3
-15.454459,-59.127438,1
-17.174986,-71.04131,1
-78.383804,-79.818794,1
-47.266006,16.63393,0
55.336315,91.91917,3
39.304382,72.79643,3
47.33214,82.444786,3
39.340492,73.0543,3
79.25995,32.68187,2
62.16682,-40.735737,1
-78.488365,-81.624855,1
26.090416,38.404606,1
26.059246,38.22967,1
-7.957228,1.136695,1
10.383708,70.55031,0
34.002445,23.385244,1
-78.29185,-80.55828,1
-2.8193538,5.925457,1
50.051666,61.404594,1
27.700636,39.549934,1
31.122793,31.298916,1
62.859985,83.366035,3
45.666187,87.20017,3
-4.899884,2.5071306,1
31.217281,31.173569,1
52.978737,81.866325,3
44.185978,83.615746,3
5.285214,-36.822765,1
45.294205,75.60021,3
-2.4734132,-72.27915,1
47.522198,68.02543,3
25.324383,38.565147,1
32.518196,51.088593,1
-68.82226,49.374805,0
0.9551922,6.857028,0
-0.076424286,-1.7646843,1
-35.56925,-52.73979,1
-40.62424,-59.50857,1
-30.373444,-56.752846,1
-28.629004,-58.77436,1
12.391527,-41.892796,1
-0.65311444,-3.6038384,1
1.8466245,-4.233928,1
1.161523,19.267393,0
29.052685,42.22511,1
28.996197,41.16996,1
88.83397,-74.34595,1
61.197796,-92.109665,1
-14.985508,-34.807423,1
63.137417,50.2119,3
103.35318,23.0878,2
-87.55321,-16.287298,1
28.951004,92.32573,3
-8.147273,28.23887,3
-2.581055,0.97593176,1
-5.5236526,14.301473,0
-14.713097,-34.65992,1
-18.257078,-102.05664,1
24.23261,52.817436,0
69.038246,38.17217,2
-16.416428,-98.69889,1
75.64065,57.705456,3
3.3821478,52.27262,0
27.7668,91.216965,3
6.9032493,92.92607,3
55.06718,91.10293,3
45.40162,74.05857,3
61.65331,89.894035,3
-2.4243407,26.30467,0
-3.834493,1.3714827,1
-32.412163,-2.8020544,1
-3.2559428,0.88603866,1
-75.1549,2.9940767,1
-16.817581,39.463394,0
-0.075571544,2.7436821,1
-15.699732,1.0237489,1
-15.91977,0.975271,1
18.948542,-51.657497,1
-4.0781493,104.807,3
30.43649,39.355698,3
45.291378,74.771416,3
45.259956,74.20793,3
-47.266796,16.633902,0
-47.421204,16.57865,0
-78.01512,-83.46171,1
-21.002916,3.6202784,0
66.47761,76.86125,3
45.680706,73.971825,3
-9.711983,0.6021094,1
50.82274,40.48429,1
-3.21983,1.3545805,1
3.3233554,67.80672,0
-78.01512,-83.46171,1
85.52818,5.1154447,2
36.60626,82.594894,3
5.293745,-36.828728,1
-95.17992,69.22002,0
-80.70359,71.105156,0
-73.01156,64.76959,0
-74.32721,81.4003,0
-74.3271,81.40121,0
-80.70123,71.10974,0
-95.18018,69.22021,0
-18.618446,-67.131874,1
-18.618446,-67.131874,1
16.223806,-29.70221,1
-18.618446,-67.131874,1
35.084393,-37.79678,1
-1.7896405,-58.469074,1
-2.1052363,-60.84045,1
-1.7896405,-58.469074,1
3.2797074,-35.222935,1
-25.169296,-83.42172,1
6.6605787,-29.094738,1
-17.963354,-75.43384,1
-33.098553,-69.77748,1
-25.169731,-83.420715,1
-25.169962,-83.42196,1
12.570663,-31.10548,1
-43.664898,-59.9593,1
-25.16921,-83.42089,1
-17.165714,-78.94044,1
-33.44073,-75.85004,1
29.497686,-51.203835,1
21.62277,-39.34389,1
21.421646,-39.421837,1
29.529984,-51.0393,1
29.528118,-51.04357,1
21.421951,-39.42476,1
-24.74392,-73.33979,1
52.249245,-3.9599283,1
53.147938,-3.7355828,1
51.156265,2.4831824,1
51.138012,2.4826603,1
-93.68576,-40.093452,1
-93.766014,-40.13324,1
-93.66915,-40.143047,1
43.765274,-31.173124,1
34.717426,-42.65275,1
40.207523,-41.661263,1
64.430275,-25.510572,1
11.986623,-24.711748,1
43.283207,-25.813597,1
42.825035,-24.960436,1
29.233728,-10.991088,1
29.233906,-10.991093,1
58.4031,-5.615162,1
39.740944,-18.041477,1
-81.44762,-29.12277,1
-88.08926,-35.04099,1
27.412878,-14.011497,1
35.004463,3.5523334,1
33.95482,-3.3345778,1
-116.06442,-13.641363,3
36.978672,-54.276943,1
44.824596,-26.531712,1
-30.581234,-70.64257,1
36.11253,-44.9035,1
34.764515,-38.428425,1
36.85925,-54.212254,1
27.849289,11.557602,1
-76.187225,-51.01878,1
23.123775,15.504852,1
-50.515144,-38.141617,1
9.960839,24.658548,1
-50.502605,-38.18802,1
-59.258312,-32.04525,1
-1.9568316,-14.526366,1
107.17115,53.270374,2
3.7613497,69.99133,1
-11.656888,-64.637474,1
89.26681,40.593548,2
15.16932,-7.377318,1
-16.791069,-61.93471,1
103.48401,23.08385,2
80.607,47.897106,2
-99.00117,62.66477,0
-27.316883,107.65515,3
32.880825,50.871117,1
59.656033,-14.07146,1
59.620102,-14.219567,1
38.129765,-17.540325,1
31.575743,-49.5797,1
47.05225,-24.387894,1
29.083166,-48.714874,1
38.67515,-16.061285,1
59.6562,-14.07182,1
30.981216,-30.878517,1
83.47938,-41.14051,1
80.499146,-39.545685,1
116.16607,63.67606,2
81.29724,-39.97434,1
-92.47142,-55.21946,1
52.298622,25.934855,1
52.29755,25.936049,1
13.342859,18.439598,1
13.577701,17.172325,1
13.577703,17.17228,1
83.28477,50.624466,2
44.675415,91.04338,3
59.881798,81.0117,3
64.90987,79.2027,3
64.230644,80.90541,3
81.17109,35.108517,2
65.65293,80.43871,3
65.65136,80.43622,3
64.88009,79.18223,3
64.29937,80.86469,3
60.01624,77.37678,3
57.86548,86.78253,3
57.485577,89.01373,3
55.445335,91.74019,3
61.15879,84.694695,3
66.30722,80.00534,3
56.658997,88.3544,3
53.64843,91.66049,3
62.007626,79.725845,3
83.205894,51.253952,2
103.626205,50.244198,2
75.84624,71.98102,3
56.60377,88.51114,3
60.183926,87.882195,3
56.743195,83.03718,3
37.017685,77.11494,3
61.19473,84.646835,3
58.78405,84.96981,3
59.45946,79.89074,3
59.48244,79.94723,3
59.482162,79.946785,3
65.65059,80.4383,3
56.749718,83.03134,3
59.482464,79.94709,3
56.742504,83.03566,3
59.48244,79.94723,3
65.65025,80.43358,3
65.65059,80.4383,3
79.8748,55.609066,3
65.86381,80.325035,3
65.80679,80.43785,3
70.32234,28.11283,2
55.21482,93.26491,3
77.42433,83.97159,3
59.467766,79.96973,3
61.55155,84.62729,3
55.335144,93.295364,3
77.42433,83.97159,3
63.150707,83.6238,3
63.147743,83.62102,3
55.805542,92.861145,3
62.042454,82.291534,3
65.889435,80.42198,3
63.151478,83.62274,3
59.48263,79.94659,3
59.482582,79.94707,3
59.481102,79.94125,3
59.479362,79.94196,3
56.75749,83.032104,3
59.48154,79.94152,3
59.482372,79.946884,3
58.312027,83.39386,3
71.35374,66.923805,3
80.141624,55.223007,3
109.818886,57.935284,2
111.44616,59.542786,2
-111.36769,-25.757612,1
84.19023,24.90357,2
108.53421,56.44857,2
80.79762,17.17192,2
67.188614,25.491358,2
85.73979,32.097687,2
101.79407,42.558712,2
108.87841,54.71242,2
116.453766,11.902901,2
97.86762,18.973854,2
95.82301,-5.352574,2
110.81925,13.524645,2
80.66555,17.646666,2
98.67865,42.74595,2
80.66975,17.660988,2
94.71352,-9.395383,2
85.59883,79.45263,3
110.74454,60.20262,2
89.36706,76.027885,2
96.731285,42.088894,2
88.77224,44.909214,2
99.67731,-12.819257,2
83.1616,37.93038,2
95.79865,-10.868903,2
101.79408,42.576183,2
-3.411898,-114.55392,1
-103.90319,45.470535,0
-16.69311,69.02494,3
-63.830853,78.3116,0
-88.59494,88.40055,0
-88.59422,88.40003,0
-88.59494,88.40055,0
-88.59437,88.4001,0
-87.780716,87.64334,0
-87.780716,87.64334,0
-39.31246,80.463524,3
-39.22916,88.042145,3
-51.368946,-61.177788,1
-89.19952,15.928252,1
108.13409,-5.6915874,2
-95.78486,75.308784,0
-41.837837,93.88138,3
-102.06774,47.41028,0
-41.83609,93.88535,3
-98.996284,62.66471,0
-99.004845,62.6662,0
-96.75655,68.636795,0
-77.42414,69.97913,0
-98.99688,62.666927,0
-99.01294,62.6754,0
-99.00169,62.665707,0
-44.939514,82.578255,3
-96.03947,61.79598,0
-39.93077,84.1611,3
-93.55505,28.761486,0
-99.00139,62.665146,0
-98.99752,62.665283,0
-97.44782,36.254654,0
-100.95992,55.0718,0
-100.96008,55.072437,0
-86.62103,62.340824,0
-101.076065,55.12382,0
-100.960075,55.07255,0
-100.95969,55.072834,0
-99.01203,62.673615,0
-100.96049,55.072315,0
-77.423325,69.97871,0
-99.00158,62.666023,0
-96.37944,37.178844,0
-96.37944,37.178844,0
-100.9601,55.07249,0
-77.42414,69.97913,0
-53.601036,95.58798,3
-53.601036,95.58798,3
-53.868366,95.21885,0
-53.868095,95.21883,0
-45.015266,67.90197,0
-40.08524,88.3147,3
-50.81901,86.92939,3
-39.030037,80.09563,3
-86.305275,62.300983,0
-86.30558,62.301308,0
11.95467,-57.482803,1
-55.184048,86.62042,0
-11.543431,53.290936,0
-11.393146,52.99007,0
-13.547968,55.954,3
-37.582043,-10.36292,1
-41.386852,89.8537,3
-21.699097,32.031708,0
-76.95752,1.0840299,1
-27.919413,55.358486,0
-55.312927,28.363108,0
-29.370995,73.89061,3
-23.267838,-6.1208963,1
-21.169996,31.304064,0
-76.95752,1.0840299,1
0.0725488,34.94451,0
-9.280306,50.120216,0
-16.478483,60.54698,0
-45.5199,75.261734,3
-60.49092,16.42735,1
-108.374855,-8.9781275,0
-41.365875,62.185112,0
-41.78755,62.2525,0
-44.487305,64.2202,3
-44.487076,64.219925,3
-41.73566,62.380936,0
-51.26054,49.345936,0
-51.257618,49.346493,0
-43.893517,56.609905,0
-35.871643,75.47305,3
-36.0105,75.66551,3
-27.571539,67.554596,3
-27.56115,67.80084,3
-85.50335,46.19874,0
-86.39488,46.41751,0
-86.44068,46.416245,0
-101.715996,7.578382,1
-97.841934,21.567667,0
-100.01812,20.226274,0
-87.13156,11.412463,1
-90.63483,-31.235205,1
-74.77798,45.677273,0
-74.83608,45.60186,0
-44.309727,73.03543,3
-11.286702,63.51949,3
-44.308933,73.0358,3
-43.315983,71.36081,0
-1.4487022,53.154377,0
-14.440397,60.491634,3
-14.440421,60.49162,3
-14.351984,60.38658,0
-11.224586,63.576424,3
-11.6297455,63.407547,3
-15.406292,61.30236,3
-41.070187,12.810158,1
-33.94361,21.738554,0
-71.70336,56.73328,0
-37.87867,67.80642,3
-96.50987,14.397497,0
-42.433445,56.13657,0
-78.18937,73.53577,0
-71.995705,23.04562,0
-43.301296,70.95459,0
-91.32377,17.290712,0
-21.182102,13.761105,0
-68.952194,20.331465,0
-64.83223,56.056347,0
-68.6415,20.520138,0
-39.238617,68.32622,3
-46.871956,61.27055,0
-52.287533,70.645096,3
-43.747402,85.37062,3
-93.619125,16.970213,0
-42.904854,53.28867,0
29.866573,-53.146774,1
25.951553,-46.89749,1
29.951769,-49.693485,1
29.961185,-49.36844,1
-61.51411,-10.217969,1
-85.428535,-46.947285,1
27.941948,-51.29965,1
27.704052,-51.142925,1
-85.849686,-46.56513,1
-27.299828,98.487946,3
-67.52026,17.602142,0
-44.78376,35.00044,0
-45.091255,35.990574,0
-63.271065,26.030615,0
-81.85773,10.566601,0
-72.09755,34.015236,0
-14.144939,59.250927,0
-38.983578,66.92647,3
-50.92099,62.86633,0
22.50787,76.55832,3
35.559063,83.20666,3
35.52225,83.206505,3
23.12009,76.99392,3
22.800709,76.47598,3
50.50146,38.52403,1
35.50258,83.193306,3
23.73917,79.159,3
0.689508,77.45246,0
63.180687,-82.89368,1
-64.27575,-54.2086,1
67.72305,-81.2458,1
63.422386,-82.74903,1
63.180847,-82.892845,1
64.80007,-82.71521,1
64.56877,-82.76922,1
63.10802,-82.91547,1
63.13334,-82.90741,1
64.415245,-82.704636,1
55.96263,-102.65631,1
35.610275,-92.20577,1
63.13928,-82.90465,1
64.8001,-82.7146,1
63.13335,-82.90735,1
64.7973,-82.70215,1
25.239538,-101.399345,1
42.43588,-68.923874,1
41.454884,-68.5642,1
18.527004,-54.64484,1
-88.32264,-48.362133,1
-74.64414,-55.936783,1
-70.63072,-77.61405,1
-13.959852,95.11302,0
-13.959857,95.11263,0
-54.700825,29.299068,0
-81.780556,10.106803,0
-18.745813,-35.42146,1
-15.226581,-40.618782,1
-42.98374,-23.23285,1
-12.568684,-11.795869,1
-52.500008,-48.770973,1
42.720913,-62.097324,1
-75.96166,-58.08572,1
16.595053,13.166813,1
41.74631,50.250195,1
41.743385,50.247417,1
-3.3728352,104.6158,3
-3.372877,104.61573,3
-19.191921,66.615234,3
-122.13161,-16.019514,3
-115.45493,-20.953484,3
80.88002,24.896309,2
2.534969,77.924515,0
-80.9944,-67.35349,1
-80.99539,-67.35138,1
-7.933892,-93.260765,1
35.749504,-2.0090823,1
35.399563,-1.9496275,1
36.18446,-1.625891,1
36.18451,-1.6255124,1
35.396767,-1.8247256,1
-39.003258,-74.237564,1
35.396767,-1.8247256,1
-36.643528,-67.054924,1
59.774517,10.89628,3
-103.13539,-20.286678,1
48.658287,-10.28969,1
-100.76671,-39.258106,1
-81.83696,-46.171387,1
46.38733,-10.531815,1
46.471275,-10.52189,1
47.419987,-11.336545,1
33.632103,-5.546131,1
34.657253,1.0189276,1
48.625687,-16.935383,1
19.157444,-21.415699,1
33.782284,-5.1218395,1
33.43553,-0.6957551,1
53.577335,-12.551319,1
47.897453,-18.143774,1
55.498943,-21.80956,1
33.675114,-5.8361144,1
48.619278,-7.2134666,1
60.20271,-3.0543106,1
60.645966,-29.561008,1
66.15734,35.92232,1
-30.223726,71.57242,3
-30.223627,71.572754,3
113.74867,31.190306,2
-19.684551,-47.620174,1
15.251137,53.178005,0
-106.39043,-28.158567,1
2.1706536,81.67371,0
3.9092917,112.16627,3
4.5288334,100.96499,3
6.5944877,110.16242,3
0.9378774,83.887825,0
2.1568413,80.41275,0
-1.2253606,83.477486,0
11.6476345,75.9925,0
-1.2114846,83.47161,0
16.522959,79.37671,0
16.523039,79.37669,0
-1.2135959,83.47196,0
-62.901962,-59.5983,1
99.94826,16.631815,2
-35.835545,7.8133874,1
60.09134,76.74497,3
60.17906,70.08995,3
58.48781,47.705692,1
59.74229,5.7574344,3
62.722458,49.95033,3
-115.42545,-18.373514,3
89.2977,76.44499,2
82.56952,71.73915,2
12.982529,12.919018,1
-66.46001,-40.855167,1
-84.05315,45.53197,0
-85.246704,45.193333,0
-60.46076,60.784306,0
-60.512253,60.74478,0
-72.188385,56.6668,0
-62.15399,60.91684,0
-39.765457,88.30698,3
-60.958977,56.099003,0
-69.46683,17.176682,1
-75.15495,5.4269896,1
-44.44449,35.0674,0
-71.00194,59.053974,0
-73.43693,47.458927,0
-73.269806,50.034668,0
-73.01597,49.857346,0
-61.60339,55.572803,0
-70.99078,59.057987,0
-44.588436,37.276817,0
-86.984024,5.1966667,1
-34.95232,106.9731,3
-40.91546,40.065544,0
-41.421764,38.455605,0
-39.061836,40.23468,0
-42.96909,41.722393,0
-59.565643,35.227535,0
-61.73599,67.96387,3
-8.222272,5.4760413,1
-58.257084,85.552315,0
-58.361248,65.66017,3
-61.874317,54.54223,0
-80.56115,12.17973,0
-62.239956,17.741665,1
-20.49515,16.55957,0
-85.33887,43.99909,0
-72.07938,12.358622,1
-63.178616,23.050879,0
-23.608257,19.87955,0
-34.35189,21.558264,0
-21.270998,11.079223,1
-24.212729,9.238125,0
-71.35518,16.30344,1
-86.26502,11.414301,1
-74.225006,12.747229,1
-69.99743,15.15616,1
-77.10535,9.443611,1
-1.5065558,-114.43572,1
8.454421,-118.675735,1
105.39743,11.551345,2
84.618454,5.1611757,2
101.27041,20.82698,2
27.562273,-3.3993773,1
98.6155,1.3070371,2
94.1476,-3.8412685,2
94.14919,-3.8434644,2
94.12865,-3.7821026,2
94.12955,12.703359,2
85.3481,-73.17911,1
104.346054,21.485264,2
89.37303,-28.539045,1
36.63286,-106.63122,1
-51.401913,-61.326836,1
-67.137375,-0.43249726,1
-68.210106,5.321822,1
-69.31215,1.273151,1
-66.73355,0.6779765,0
-70.16363,-5.656063,1
-66.980736,6.0199895,0
-51.488544,62.550888,0
-80.98323,3.7843454,1
-82.7925,-3.859713,1
-69.4438,8.583709,1
-72.471375,56.157978,0
-87.98091,22.371744,0
-57.443085,64.620735,0
-57.841125,65.67553,3
1.8233571,12.627368,0
-1.2073011,83.48182,0
-51.365276,44.149563,0
31.972206,-91.117455,1
-77.24007,73.19683,0
-92.61997,67.05915,0
-81.41219,79.23591,0
20.381239,-44.228294,1
18.200445,-19.794142,1
48.044407,92.98779,3
-77.009315,-58.411037,1
-77.38896,-52.62925,1
1.546367,-3.0322897,1
-23.229704,-26.407207,1
-86.437,-50.42955,1
69.075294,-7.8905454,1
108.83216,56.844223,2
104.87287,46.8487,2
-54.168716,8.1678915,0
-49.126247,-30.485933,1
-95.100044,-29.898932,1
-43.4139,-23.55129,1
-48.498936,-37.52983,1
-50.86796,-17.53048,1
67.86648,-52.74546,1
71.234474,-52.251694,1
-35.928062,-7.953699,0
-35.795895,-7.8852797,0
-41.007416,-9.324986,0
-42.81285,-7.476693,0
-51.024094,-7.0963974,0
94.78872,10.234999,2
119.167046,28.431475,2
106.867424,20.916142,2
107.2123,22.391708,2
117.31463,19.054012,2
101.31029,27.095463,2
117.06682,17.504395,2
99.056114,13.553714,2
-87.79056,-64.198204,1
91.57928,-36.65404,1
116.884094,29.008575,2
105.83418,12.801632,2
-70.99891,-78.12644,1
109.43756,13.227421,2
117.31928,20.296734,2
117.067215,17.50457,2
92.14117,-52.97157,1
94.377625,5.3153963,2
105.955666,12.028969,2
117.98619,15.719097,2
115.76053,30.879536,2
93.74114,7.4003677,2
117.99966,15.73522,2
119.79985,19.062252,2
115.8571,30.396542,2
108.99124,10.980375,2
108.999344,10.985312,2
106.18909,11.8425255,2
115.81987,30.434114,2
119.78584,19.08813,2
119.78758,19.077372,2
118.00057,15.783378,2
100.13074,11.85125,2
91.58339,-36.667145,1
-78.579315,-2.8110678,1
-89.39442,-30.153765,1
-24.185278,-68.03627,1
-116.78005,-13.104687,3
12.555633,-18.858652,1
-22.982342,-68.2785,1
-79.3493,-33.13989,1
-45.234875,81.81171,0
110.16556,56.674328,2
109.50843,57.60631,2
109.61104,57.673267,2
116.1659,63.67557,2
116.16589,63.675583,2
116.166084,63.67607,2
116.16686,63.67658,2
109.54581,57.622726,2
109.50843,57.60631,2
109.61104,57.673267,2
109.50843,57.60631,2
116.1659,63.67589,2
109.61104,57.673267,2
-48.214287,86.9147,3
-16.325909,70.07489,3
-81.510475,78.96053,0
-55.59218,86.53536,0
-50.736107,86.448364,3
-85.01947,88.03941,0
-42.423794,92.34625,3
-51.018665,86.84983,3
-42.23056,93.78945,3
-44.835285,92.994385,3
-41.791058,91.54675,3
-56.374733,81.784744,0
121.845566,16.964397,2
-42.03253,91.676895,3
-40.005505,88.4355,3
-44.856995,92.99421,3
-85.51441,95.173515,0
-37.556698,92.89399,3
-45.141354,-37.752403,1
-46.67683,-37.852333,1
43.562695,54.37843,1
43.562653,54.37844,1
43.56266,54.378437,1
32.534916,51.924538,1
22.581718,4.9337397,1
100.148895,-8.34063,2
-7.266118,-77.50567,1
15.440943,-6.373687,1
43.56228,54.377754,1
13.648583,16.557959,1
13.648583,16.557959,1
0.62427425,68.79741,0
43.562298,54.3773,1
42.495525,60.257854,1
67.22095,-48.124264,1
68.87499,-52.001465,1
-90.02733,-58.880005,1
-12.125978,-23.138123,1
-29.154264,-20.960546,1
3.4044876,-2.4898858,1
-2.566112,-17.057943,1
-9.332933,-20.4806,1
-37.891403,12.576256,1
-93.84796,17.577282,0
26.89893,-15.611545,1
-23.212599,-68.40019,1
3.0321884,-13.972324,1
67.28076,-48.14043,1
-14.969623,26.432465,0
120.52724,26.98571,2
94.08184,5.728553,2
104.42,11.582689,2
-3.0320165,-33.116745,1
-75.40617,-52.495754,1
37.070576,9.784446,3
77.851036,51.528362,2
106.871216,20.87682,2
116.7071,13.535975,2
-12.977317,16.81115,0
-53.56349,-71.12982,1
-12.965611,16.829536,0
-8.552445,-10.840121,1
-9.062155,-10.763056,1
-25.179918,-33.195126,1
43.568695,54.386726,1
-91.75635,26.008345,0
-25.230936,-33.134403,1
21.5533,-116.51412,1
14.611517,-86.835205,1
118.38963,30.213192,2
-71.670105,32.935364,0
43.562695,54.37843,1
39.76861,32.447716,1
-4.2152667,-4.7905927,1
34.983124,49.584442,1
-39.919373,-19.53671,1
-39.919373,-19.53671,1
34.853836,2.054682,1
4.2296033,-8.827674,1
-66.344666,-34.229317,1
3.3932395,-2.4894478,1
-3.5556529,-5.7347727,1
-29.154455,-20.959543,1
11.282688,-18.267817,1
61.70264,-93.98259,1
24.093624,-77.34624,1
-6.661492,-115.05801,1
29.99295,-77.654724,1
78.18198,-85.30972,1
24.56616,-122.72661,1
-76.51183,-87.89107,1
43.332256,9.386899,3
62.56704,3.414523,3
57.4731,18.097273,3
65.73318,2.7952423,3
83.43719,-42.453327,1
91.09971,-40.75595,1
65.01776,-0.99982816,3
-79.41164,-33.048016,1
-79.49883,-33.014114,1
-38.43542,-73.84366,1
-76.71692,-57.90641,1
100.32932,12.427381,2
104.69539,17.424585,2
95.807,7.3235354,2
113.068275,10.286932,2
48.235126,-32.919147,1
71.39639,31.88171,2
76.88746,27.87065,2
78.24093,26.259342,2
78.47543,26.054073,2
55.91745,92.47543,3
55.684155,93.076775,3
91.1194,58.337997,2
91.1529,58.453503,2
8.434822,5.8071885,1
-95.6317,17.52047,0
-48.93233,94.176094,3
-55.359478,94.95112,0
-14.943838,-76.633286,1
-2.281349,-114.57155,1
11.002057,-122.961845,1
-26.467503,-110.601654,1
22.580761,4.933691,1
-76.32909,-55.180237,1
-23.334652,20.28788,0
6.253058,-27.837019,1
-4.10506,-16.774624,1
-17.801216,-23.160988,1
34.853508,2.054799,1
-20.723316,12.2404995,0
-35.284485,76.1136,3
116.030594,34.593353,2
68.57543,-81.22811,1
45.3388,58.07803,1
-16.52513,-39.23596,1
73.64582,77.12674,3
13.291066,50.72097,0
-22.626963,30.507448,0
-22.626963,30.507448,0
-22.811152,25.900318,0
-21.539076,10.431105,0
0.065806806,12.744489,0
0.455812,12.948712,0
-53.873917,8.090677,0
16.052862,-2.042009,1
39.177094,32.29991,1
-74.88479,91.4114,0
8.5895405,-99.9938,1
16.140993,-69.24703,1
24.602968,-122.60601,1
-13.1893425,-18.41561,1
-0.28918192,6.875002,1
98.82821,12.529683,2
-19.568245,-41.99358,1
15.542893,-118.49859,1
-25.323088,94.78244,3
-25.200415,95.433624,3
-25.729124,94.68585,3
-33.739853,-75.05661,1
-84.98269,30.532618,0
24.733355,-102.745125,1
-23.463345,44.273907,0
-115.166405,-5.8391366,3
-101.72544,36.424984,0
-13.189739,-18.415216,1
-4.10506,-16.774624,1
-9.749492,-24.74748,1
3.4044876,-2.4898858,1
4.229801,-8.827937,1
4.229635,-8.827803,1
-9.520147,-9.45323,1
-0.04875053,-23.916409,1
-103.61557,47.657215,0
-93.70675,21.837378,0
-35.36323,76.78932,3
-47.495712,21.039574,0
65.08706,-45.866676,1
43.025826,48.472652,1
95.085175,2.6609886,2
95.68914,0.9633993,2
43.08299,37.598495,1
43.084705,37.59829,1
32.898003,58.430897,1
-84.98417,30.527424,0
13.413262,49.135063,0
25.723398,-100.85864,1
17.387724,-81.32717,1
9.995371,-26.729551,1
9.997468,-26.771324,1
-124.043274,-15.435673,3
-23.279488,-75.651566,1
30.20966,-100.17113,1
-12.616467,-102.435616,1
68.532684,40.35452,2
-35.15091,-21.447113,1
-35.15389,-21.44749,1
-13.189483,-18.415602,1
-75.35988,3.7404861,1
59.088737,-0.57580036,1
-28.002592,73.47403,3
43.08299,37.598495,1
65.00165,-27.512182,1
43.562695,54.37843,1
55.251347,14.515894,3
-23.560463,12.386649,1
13.294168,50.713398,0
61.1026,42.45108,3
-59.666748,38.48415,0
33.47452,76.45753,3
61.681076,55.0887,3
26.04365,105.260826,3
-29.4629,37.70092,0
11.366857,95.789,0
-8.947117,45.302853,0
-5.5578876,53.406075,0
-1.4192173,33.167377,0
-23.724348,-85.0173,1
-15.804267,-7.8898277,1
-76.969025,70.556694,0
-102.64612,27.20612,0
-102.64612,27.20612,0
45.14391,-27.726013,1
-63.349567,25.946041,0
-16.626244,-4.1677628,1
-122.57742,-14.860547,3
36.118286,-107.11408,1
73.46386,59.653816,3
97.261696,-1.4746256,2
95.73166,0.9301935,2
96.54069,-0.93354225,2
78.65171,2.5841982,2
96.55431,-0.9533697,2
-102.776436,45.636204,0
96.42344,-0.48149472,2
19.67923,48.62741,0
27.87933,93.9787,3
26.200315,29.996202,1
-16.947641,-37.893257,1
121.07212,23.846645,2
-116.73825,-23.138134,3
-40.90768,-9.290346,0
38.928295,9.972121,3
-36.449318,3.125232,1
-35.15091,-21.447113,1
25.616718,92.778854,3
-72.474266,86.636444,0
-63.304813,-59.706253,1
-84.984215,30.527283,0
-82.59734,37.595592,0
34.321804,76.39855,3
-15.336515,20.423845,0
1.1720606,8.226359,0
81.32084,3.281472,2
-115.01373,-5.803768,3
5.4499726,41.979256,0
39.052654,32.259235,1
-28.99928,32.439102,0
-16.766298,46.574566,0
-84.98365,30.534182,0
-84.98269,30.532618,0
-60.800987,62.432625,0
-73.645836,13.974551,1
-37.14465,-41.402317,1
-31.101887,3.276177,1
41.513325,5.116918,1
65.8986,-50.649002,1
60.799686,-14.371083,1
91.028336,-38.52683,1
-77.16447,-0.28192854,1
45.535656,-67.381836,1
19.204672,-101.384384,1
-41.865417,-30.493055,1
-40.268112,-30.819878,1
-43.65246,-32.971745,1
-53.23016,-26.947762,1
-43.66284,-32.94484,1
-41.945663,-30.577894,1
-57.643467,-22.740171,1
-37.65529,42.32297,0
-80.60504,74.91587,0
-1.9894563,-28.94948,1
-14.073936,-22.971394,1
-30.258074,32.641273,0
-4.6335344,-17.117558,1
-0.58991235,73.385544,0
-30.418062,0.29617205,1
