PCA1,PCA2,Cluster
0.5110805415305423,-1.5197636510109735,0
-1.0298897481101588,-0.11438703096268875,0
-1.7372119241602548,0.9470658311741098,-1
7.94657029440321,0.7228943196459022,0
-0.7270018628556206,-1.9030490214634235,0
0.22535947164014916,-1.6311770003333066,0
-0.005252258237383788,2.147687311456864,0
0.2606781469804345,-1.6336464018044123,0
0.19900857281631418,-1.5800880620938536,0
1.2603437096527477,2.334729122239457,0
-2.5492575956995225,2.0335393771310173,-1
-2.5492575956995225,2.0335393771310173,-1
-2.5492575956995225,2.0335393771310173,-1
1.4735412450527756,2.045526089831982,0
2.1031343908641045,1.6636992059873073,0
-2.613647184230415,2.130543841745423,-1
-2.290353726856948,3.0103309314881272,-1
-2.290353726856948,3.0103309314881272,-1
-2.290353726856948,3.0103309314881272,-1
-1.2211535378031606,3.189458198196972,0
4.586721730890125,0.16347071247727693,0
1.5450863633509337,-1.1132596806505628,0
1.7965686556658904,1.8245432569713564,0
2.561419128904986,3.327133972249783,0
2.1005283537454353,2.8969403941294303,0
6.3616117789166,0.19347803212304152,0
-1.1561244408154114,-0.6117140149687075,0
-1.005571536091069,-0.40356340883865205,0
-2.5492575956995225,2.0335393771310173,-1
2.1972101963284048,2.751354408857574,0
1.4967323704691584,3.5307859843485456,0
-1.0735286475969104,1.6032247050018316,0
-1.7162453774149053,0.9430055540713287,0
0.039552021011872496,1.9688080966361368,-1
-2.613647184230415,2.130543841745423,-1
-0.04660171139883035,-1.666163416975899,0
-0.8184562811476588,-0.9293945422875761,0
-1.050684363065598,0.6272819968131695,0
-0.49268286560619307,-0.7963626140239559,0
-0.31709525277240147,-0.38070915643168907,0
0.27379010367132,-1.4835600385493495,0
0.0746433430836619,-1.2703914680200445,0
0.34439321855780913,0.8626464854216537,0
0.06423840449057455,-1.0919657724273728,0
-0.7746777617772754,-0.9044135406142005,0
4.451872416925016,0.22829762254228875,0
-0.31709525277240147,-0.38070915643168907,0
-0.37567820252244566,-1.766951744738844,0
-1.132689510573285,0.012493843983500808,0
-0.5871487431094651,-1.0262160723797342,0
-0.7425360359184375,-0.5186044634989875,0
6.360129713703195,0.1920418890528844,0
-1.6983836988708638,0.02449147144970886,0
-0.957461259575837,-1.4792247182424452,0
-0.994263659622304,0.1581251753139669,0
-1.7461889003842543,3.263896571560591,0
-0.04258420007829315,-1.7025916107609658,0
-0.04258420007829315,-1.7025916107609658,0
4.926769433914837,0.673531149802646,0
0.40610709725247546,-0.5780445673509467,0
-0.6686926154147287,-1.581233804582731,0
-0.42780258173537633,0.21434381291866225,0
-0.964341639310303,0.549601800605614,0
-0.43750436520754205,0.27178726897656724,0
0.1153734757506627,0.282040112398603,0
0.29209382799887107,-1.6205401278123857,0
-0.4373669725987097,0.2745346716079002,0
-0.3149987078717732,0.7877645989033872,0
0.29991587808571857,-1.5982634508461664,0
-1.8793066211874427,1.5664961044566073,0
-0.516273048455859,-0.20230417897847067,0
-0.9166556478583541,-1.156070609799619,0
0.6522510407459198,0.4135690326886403,0
0.6522510407459198,0.4135690326886403,0
-0.6578016038843045,-1.5067260752819793,0
0.3380741539659003,-1.5889504051985202,0
0.3380741539659003,-1.5889504051985202,0
0.6522510407459198,0.4135690326886403,0
0.34013380056316533,-1.582866363123202,0
0.6522510407459198,0.4135690326886403,0
0.15474179405447194,-1.6309779951998458,0
1.778729609270253,1.7927877145397366,-1
0.6743059038848475,0.2902507215692015,0
0.15474179405447194,-1.6309779951998458,0
0.6522510407459198,0.4135690326886403,0
0.34013380056316533,-1.582866363123202,0
0.6522510407459198,0.4135690326886403,0
0.6522510407459198,0.4135690326886403,0
0.6213709749607201,0.3928805913354803,0
0.6213710758029455,0.392878870272634,0
0.20659096027983517,-1.6117304198678986,0
-0.5298162504851371,0.5599536383370339,0
-0.5871425359251471,0.045230415276386764,0
-0.5979821096546084,0.06394504211238192,0
-0.5677071371931991,0.10633279764305767,0
-0.5624743935515456,0.20970105936927047,0
3.1431072384734797,-0.18670213943134462,0
0.10846995306186989,-1.6756786458986268,0
-0.44524982487436304,-1.7992386429540164,0
-0.4506330379852911,-1.78880170704558,0
0.6522510407459198,0.4135690326886403,0
1.7626918231143993,2.2998170914876095,0
-0.25030421262325886,-0.009521001596119455,0
0.6522510407459198,0.4135690326886403,0
0.6522510407459198,0.4135690326886403,0
0.27707394497683757,-1.604319673246566,0
0.6522510407459198,0.4135690326886403,0
0.6522510407459198,0.4135690326886403,0
0.6522510407459198,0.4135690326886403,0
0.6213710758029455,0.392878870272634,0
0.2770735899079578,-1.6043136133839027,0
-0.7026700484372544,0.44496981273898745,0
0.6522509399036944,0.41357075375148655,0
0.6522510407459198,0.4135690326886403,0
0.3380741539659003,-1.5889504051985202,0
-1.472576273361031,0.9029430378964526,0
-0.003939031280698021,-1.532551186082042,0
-0.6458638277354785,-0.9607283270527387,0
-0.9953679098950686,0.36467506921466375,0
3.0733617289822717,1.0843719394976357,0
3.0733617289822717,1.0843719394976357,0
3.0733617289822717,1.0843719394976357,0
-0.040641714238591954,-1.566488732109256,0
5.942256704168916,0.560611846862736,0
2.1005283537454353,2.8969403941294303,0
0.6522510407459198,0.4135690326886403,0
-2.115469705098555,0.9889132827228666,-1
0.936281302575834,-1.2215019055173617,0
-0.24174846541305764,-1.735150390549902,0
-0.14859079448168078,-1.7163243134875894,0
-0.26120405465993773,-1.7453605265102907,0
-0.16037223784705726,-1.7073807257187867,0
0.38638512913758477,-1.5743578251713708,0
0.2581685065156279,-1.6131274030800224,0
0.01999951717912487,-1.692782177455587,0
-0.2051790886478217,-1.772418141621929,0
-0.44188113294084264,-0.22718139624184208,0
-0.6582378449300657,-1.0288067511342651,0
0.5356541317599242,-1.539364076125758,0
3.0944577143258947,1.2908472344523336,0
-0.23825243019370068,-0.21816101359806447,0
-0.5995633245108106,-1.177786663292846,0
-0.49593107123513386,-0.37279177019547305,0
6.73843969411586,0.49853190300427463,0
-2.5462734488873067,2.7713091768717897,0
2.614014847214788,0.6811245605444879,0
3.143008807504778,1.3300086278117722,-1
2.080052104652379,1.3006855858126005,0
-0.7944265790744373,2.0807496209168326,0
-0.6880219424394501,1.7844939128708428,0
-0.03552347690920834,-1.474614995027172,0
0.006581067542618112,-1.1506922708646317,0
-0.5747929740918665,0.12224144072744915,0
-0.6938185268458019,0.3964174798445162,0
-1.1673959826695617,2.8913620686285184,0
-1.3533793653869566,3.1844492572905474,0
-1.4831698159974702,2.888630802182563,0
-1.4831698159974702,2.888630802182563,0
-1.3444300325616445,2.941925657675823,0
